
$PEDESTRIAN:NO;SIMSEC;SPEED;PEDTYPE;COORDFRONTX;COORDFRONTY;COORDFRONTZ;ORIENTATIONANGLE
52;139.10;3.91;200;48.346;-4.923;0.000;353.724
53;139.10;3.63;200;16.553;-4.408;0.000;182.991
54;139.10;3.80;100;42.625;-4.834;0.000;351.159
56;139.10;3.63;100;34.929;-3.438;0.000;353.656
57;139.10;4.04;100;32.980;-3.316;0.000;358.390
58;139.10;3.60;200;37.754;-3.009;0.000;177.722
59;139.10;5.29;100;31.834;-4.384;0.000;355.918
60;139.10;3.73;100;30.813;-3.093;0.000;359.053
61;139.10;2.88;200;46.282;-3.331;0.000;177.121
62;139.10;2.98;100;47.235;-3.604;0.000;178.416
63;139.10;4.72;100;23.935;-3.090;0.000;357.037
64;139.10;4.70;100;23.164;-3.273;0.000;354.869
65;139.10;3.26;200;50.106;-3.436;0.000;174.366
66;139.10;4.80;100;21.199;-3.105;0.000;357.652
67;139.10;3.51;100;55.138;-5.287;0.000;179.180
68;139.10;3.80;200;52.872;-3.561;0.000;179.734
69;139.10;5.28;100;14.523;-4.089;0.000;6.274
70;139.10;3.27;200;6.501;-3.691;0.000;18.353
71;139.10;2.77;200;62.519;-4.105;0.000;172.926
72;139.10;4.81;100;8.645;-4.499;0.000;350.544
73;139.10;4.61;100;6.386;-2.596;0.000;10.737
74;139.10;3.57;100;4.475;-2.194;0.000;340.243
42;139.15;3.18;200;7.540;-3.858;0.000;191.411
44;139.15;3.72;200;61.340;-5.027;0.000;353.333
45;139.15;2.56;200;38.554;-3.749;0.000;346.138
47;139.15;3.07;100;9.213;-4.046;0.000;179.211
48;139.15;2.76;100;8.472;-3.890;0.000;180.218
49;139.15;2.38;200;43.230;-3.899;0.000;345.611
52;139.15;3.90;200;48.400;-4.928;0.000;353.928
53;139.15;3.63;200;16.503;-4.411;0.000;183.052
54;139.15;3.81;100;42.677;-4.844;0.000;350.739
56;139.15;3.64;100;34.979;-3.445;0.000;353.565
57;139.15;4.05;100;33.036;-3.318;0.000;358.364
58;139.15;3.61;200;37.703;-3.013;0.000;179.499
59;139.15;5.29;100;31.908;-4.391;0.000;355.761
60;139.15;3.72;100;30.865;-3.093;0.000;359.259
61;139.15;2.88;200;46.242;-3.327;0.000;176.897
62;139.15;2.93;100;47.195;-3.603;0.000;178.521
63;139.15;4.72;100;24.001;-3.092;0.000;357.407
64;139.15;4.72;100;23.230;-3.280;0.000;354.828
65;139.15;3.26;200;50.061;-3.432;0.000;174.591
66;139.15;4.79;100;21.266;-3.107;0.000;357.858
67;139.15;3.51;100;55.089;-5.285;0.000;179.003
68;139.15;3.81;200;52.819;-3.562;0.000;179.900
69;139.15;5.29;100;14.596;-4.081;0.000;6.230
70;139.15;3.27;200;6.543;-3.675;0.000;18.508
71;139.15;2.79;200;62.481;-4.099;0.000;172.562
72;139.15;4.81;100;8.711;-4.513;0.000;349.990
73;139.15;4.60;100;6.450;-2.589;0.000;9.379
74;139.15;3.55;100;4.521;-2.209;0.000;340.381
42;139.20;3.20;200;7.497;-3.872;0.000;192.709
44;139.20;3.74;200;61.392;-5.032;0.000;353.459
45;139.20;2.55;200;38.589;-3.752;0.000;347.939
47;139.20;3.00;100;9.171;-4.043;0.000;178.799
48;139.20;2.80;100;8.433;-3.885;0.000;179.007
49;139.20;2.38;200;43.262;-3.909;0.000;345.099
52;139.20;3.90;200;48.454;-4.934;0.000;353.976
53;139.20;3.63;200;16.452;-4.414;0.000;183.128
54;139.20;3.83;100;42.729;-4.854;0.000;350.384
56;139.20;3.64;100;35.029;-3.451;0.000;353.467
57;139.20;4.06;100;33.092;-3.320;0.000;358.301
58;139.20;3.61;200;37.653;-3.017;0.000;181.053
59;139.20;5.30;100;31.981;-4.397;0.000;355.627
60;139.20;3.71;100;30.916;-3.093;0.000;359.412
61;139.20;2.88;200;46.202;-3.324;0.000;176.711
62;139.20;2.89;100;47.155;-3.602;0.000;178.623
63;139.20;4.72;100;24.066;-3.094;0.000;357.598
64;139.20;4.74;100;23.295;-3.287;0.000;354.779
65;139.20;3.25;200;50.015;-3.428;0.000;174.773
66;139.20;4.79;100;21.332;-3.109;0.000;358.034
67;139.20;3.52;100;55.040;-5.284;0.000;178.842
68;139.20;3.81;200;52.766;-3.561;0.000;179.911
69;139.20;5.29;100;14.669;-4.073;0.000;6.199
70;139.20;3.27;200;6.586;-3.659;0.000;18.681
71;139.20;2.81;200;62.442;-4.092;0.000;172.248
72;139.20;4.83;100;8.776;-4.528;0.000;349.350
73;139.20;4.60;100;6.513;-2.581;0.000;8.649
74;139.20;3.53;100;4.568;-2.224;0.000;340.731
42;139.25;3.21;200;7.455;-3.886;0.000;193.870
44;139.25;3.76;200;61.444;-5.038;0.000;353.563
45;139.25;2.54;200;38.625;-3.753;0.000;349.578
47;139.25;2.93;100;9.130;-4.039;0.000;178.278
48;139.25;2.79;100;8.394;-3.886;0.000;179.516
49;139.25;2.38;200;43.293;-3.919;0.000;344.673
52;139.25;3.90;200;48.508;-4.940;0.000;353.890
53;139.25;3.63;200;16.402;-4.417;0.000;183.210
54;139.25;3.84;100;42.781;-4.865;0.000;349.972
56;139.25;3.65;100;35.080;-3.457;0.000;353.363
57;139.25;4.06;100;33.148;-3.323;0.000;357.981
58;139.25;3.62;200;37.603;-3.021;0.000;182.155
59;139.25;5.30;100;32.054;-4.403;0.000;355.506
60;139.25;3.71;100;30.968;-3.093;0.000;359.545
61;139.25;2.89;200;46.162;-3.321;0.000;176.557
62;139.25;2.85;100;47.115;-3.601;0.000;178.632
63;139.25;4.72;100;24.132;-3.096;0.000;357.758
64;139.25;4.75;100;23.361;-3.294;0.000;354.725
65;139.25;3.25;200;49.970;-3.424;0.000;174.931
66;139.25;4.79;100;21.399;-3.110;0.000;358.188
67;139.25;3.52;100;54.992;-5.282;0.000;178.705
68;139.25;3.82;200;52.713;-3.561;0.000;179.791
69;139.25;5.30;100;14.743;-4.065;0.000;6.182
70;139.25;3.26;200;6.628;-3.642;0.000;18.877
71;139.25;2.83;200;62.403;-4.086;0.000;171.971
72;139.25;4.78;100;8.842;-4.538;0.000;350.032
73;139.25;4.61;100;6.577;-2.573;0.000;8.057
74;139.25;3.51;100;4.615;-2.238;0.000;341.192
42;139.30;3.21;200;7.413;-3.901;0.000;194.920
44;139.30;3.77;200;61.496;-5.044;0.000;353.649
45;139.30;2.54;200;38.661;-3.755;0.000;351.057
47;139.30;2.86;100;9.091;-4.034;0.000;177.527
48;139.30;2.82;100;8.355;-3.890;0.000;180.475
49;139.30;2.39;200;43.325;-3.930;0.000;344.319
52;139.30;3.90;200;48.562;-4.947;0.000;353.700
53;139.30;3.64;200;16.352;-4.420;0.000;183.260
54;139.30;3.84;100;42.834;-4.876;0.000;349.508
56;139.30;3.66;100;35.130;-3.464;0.000;353.257
57;139.30;4.06;100;33.205;-3.327;0.000;357.485
58;139.30;3.62;200;37.553;-3.025;0.000;182.909
59;139.30;5.30;100;32.128;-4.410;0.000;355.394
60;139.30;3.70;100;31.019;-3.092;0.000;359.660
61;139.30;2.89;200;46.122;-3.318;0.000;176.429
62;139.30;2.81;100;47.076;-3.600;0.000;178.538
63;139.30;4.72;100;24.197;-3.098;0.000;357.897
64;139.30;4.77;100;23.427;-3.300;0.000;354.666
65;139.30;3.25;200;49.925;-3.420;0.000;175.070
66;139.30;4.79;100;21.465;-3.112;0.000;358.325
67;139.30;3.53;100;54.943;-5.281;0.000;178.585
68;139.30;3.82;200;52.660;-3.560;0.000;179.567
69;139.30;5.30;100;14.816;-4.057;0.000;6.177
70;139.30;3.25;200;6.670;-3.626;0.000;19.092
71;139.30;2.85;200;62.364;-4.079;0.000;171.726
72;139.30;4.76;100;8.907;-4.549;0.000;350.383
73;139.30;4.62;100;6.641;-2.566;0.000;7.521
74;139.30;3.50;100;4.662;-2.250;0.000;342.122
42;139.35;3.22;200;7.370;-3.916;0.000;195.892
44;139.35;3.78;200;61.548;-5.049;0.000;353.717
45;139.35;2.53;200;38.696;-3.756;0.000;352.383
47;139.35;2.79;100;9.052;-4.026;0.000;176.453
48;139.35;2.85;100;8.316;-3.896;0.000;181.764
49;139.35;2.39;200;43.356;-3.940;0.000;344.030
52;139.35;3.90;200;48.615;-4.954;0.000;353.424
53;139.35;3.64;200;16.301;-4.423;0.000;183.333
54;139.35;3.85;100;42.886;-4.888;0.000;349.013
56;139.35;3.67;100;35.181;-3.470;0.000;353.154
57;139.35;4.07;100;33.261;-3.332;0.000;356.852
58;139.35;3.62;200;37.503;-3.029;0.000;183.356
59;139.35;5.31;100;32.201;-4.416;0.000;355.289
60;139.35;3.70;100;31.071;-3.092;0.000;359.746
61;139.35;2.89;200;46.082;-3.315;0.000;176.322
62;139.35;2.78;100;47.037;-3.598;0.000;178.353
63;139.35;4.72;100;24.263;-3.100;0.000;358.020
64;139.35;4.78;100;23.493;-3.307;0.000;354.600
65;139.35;3.25;200;49.880;-3.417;0.000;175.194
66;139.35;4.79;100;21.532;-3.113;0.000;358.446
67;139.35;3.53;100;54.894;-5.279;0.000;178.469
68;139.35;3.81;200;52.607;-3.558;0.000;179.256
69;139.35;5.31;100;14.889;-4.049;0.000;6.184
70;139.35;3.24;200;6.712;-3.609;0.000;19.310
71;139.35;2.86;200;62.325;-4.073;0.000;171.506
72;139.35;4.74;100;8.972;-4.559;0.000;350.732
73;139.35;4.64;100;6.705;-2.559;0.000;7.067
74;139.35;3.49;100;4.709;-2.262;0.000;342.723
42;139.40;3.22;200;7.329;-3.932;0.000;196.830
44;139.40;3.80;200;61.600;-5.055;0.000;353.770
45;139.40;2.53;200;38.731;-3.756;0.000;353.565
47;139.40;2.74;100;9.015;-4.015;0.000;174.988
48;139.40;2.88;100;8.276;-3.904;0.000;183.265
49;139.40;2.40;200;43.388;-3.950;0.000;343.797
52;139.40;3.90;200;48.669;-4.961;0.000;353.077
53;139.40;3.64;200;16.251;-4.427;0.000;183.418
54;139.40;3.86;100;42.938;-4.901;0.000;348.494
56;139.40;3.68;100;35.231;-3.477;0.000;353.054
57;139.40;4.07;100;33.317;-3.338;0.000;356.104
58;139.40;3.62;200;37.452;-3.032;0.000;183.555
59;139.40;5.31;100;32.275;-4.423;0.000;355.190
60;139.40;3.69;100;31.122;-3.092;0.000;359.825
61;139.40;2.90;200;46.042;-3.311;0.000;176.230
62;139.40;2.76;100;46.999;-3.595;0.000;178.091
63;139.40;4.72;100;24.328;-3.102;0.000;358.129
64;139.40;4.79;100;23.559;-3.315;0.000;354.531
65;139.40;3.25;200;49.835;-3.413;0.000;175.307
66;139.40;4.79;100;21.598;-3.115;0.000;358.554
67;139.40;3.53;100;54.844;-5.277;0.000;178.372
68;139.40;3.81;200;52.554;-3.556;0.000;178.872
69;139.40;5.31;100;14.962;-4.040;0.000;6.203
70;139.40;3.23;200;6.754;-3.592;0.000;19.607
71;139.40;2.88;200;62.286;-4.066;0.000;171.308
72;139.40;4.70;100;9.036;-4.569;0.000;351.036
73;139.40;4.65;100;6.769;-2.552;0.000;6.676
74;139.40;3.49;100;4.756;-2.274;0.000;343.174
42;139.45;3.21;200;7.287;-3.949;0.000;197.787
44;139.45;3.81;200;61.653;-5.061;0.000;353.807
45;139.45;2.52;200;38.766;-3.757;0.000;354.615
47;139.45;2.72;100;8.979;-4.002;0.000;173.221
48;139.45;2.91;100;8.236;-3.913;0.000;184.837
49;139.45;2.40;200;43.420;-3.961;0.000;343.613
52;139.45;3.90;200;48.723;-4.969;0.000;352.805
53;139.45;3.64;200;16.200;-4.430;0.000;183.475
54;139.45;3.86;100;42.990;-4.914;0.000;347.958
56;139.45;3.68;100;35.282;-3.484;0.000;352.958
57;139.45;4.08;100;33.374;-3.345;0.000;355.394
58;139.45;3.62;200;37.402;-3.035;0.000;183.681
59;139.45;5.31;100;32.348;-4.430;0.000;355.093
60;139.45;3.69;100;31.173;-3.092;0.000;359.895
61;139.45;2.90;200;46.002;-3.308;0.000;176.154
62;139.45;2.73;100;46.961;-3.592;0.000;177.760
63;139.45;4.72;100;24.394;-3.104;0.000;358.223
64;139.45;4.80;100;23.625;-3.322;0.000;354.457
65;139.45;3.25;200;49.790;-3.410;0.000;175.411
66;139.45;4.79;100;21.665;-3.116;0.000;358.649
67;139.45;3.54;100;54.795;-5.276;0.000;178.287
68;139.45;3.81;200;52.501;-3.554;0.000;178.556
69;139.45;5.32;100;15.036;-4.032;0.000;6.236
70;139.45;3.21;200;6.795;-3.575;0.000;20.008
71;139.45;2.89;200;62.246;-4.059;0.000;171.127
72;139.45;4.67;100;9.100;-4.581;0.000;350.981
73;139.45;4.67;100;6.834;-2.546;0.000;6.310
74;139.45;3.48;100;4.803;-2.286;0.000;343.637
42;139.50;3.20;200;7.246;-3.966;0.000;198.830
44;139.50;3.82;200;61.706;-5.067;0.000;353.831
45;139.50;2.52;200;38.802;-3.757;0.000;355.545
47;139.50;2.75;100;8.943;-3.986;0.000;171.358
48;139.50;2.93;100;8.197;-3.924;0.000;186.369
49;139.50;2.41;200;43.451;-3.971;0.000;343.472
52;139.50;3.91;200;48.776;-4.977;0.000;352.588
53;139.50;3.65;200;16.150;-4.434;0.000;183.565
54;139.50;3.87;100;43.042;-4.928;0.000;347.412
56;139.50;3.69;100;35.333;-3.490;0.000;352.866
57;139.50;4.08;100;33.430;-3.352;0.000;354.830
58;139.50;3.62;200;37.352;-3.038;0.000;183.851
59;139.50;5.31;100;32.422;-4.437;0.000;354.999
60;139.50;3.69;100;31.224;-3.091;0.000;359.942
61;139.50;2.91;200;45.962;-3.305;0.000;176.090
62;139.50;2.71;100;46.924;-3.589;0.000;177.373
63;139.50;4.72;100;24.459;-3.105;0.000;358.308
64;139.50;4.82;100;23.692;-3.329;0.000;354.380
65;139.50;3.26;200;49.745;-3.406;0.000;175.508
66;139.50;4.79;100;21.731;-3.117;0.000;358.734
67;139.50;3.54;100;54.746;-5.274;0.000;178.201
68;139.50;3.81;200;52.448;-3.551;0.000;178.292
69;139.50;5.32;100;15.109;-4.024;0.000;6.283
70;139.50;3.18;200;6.835;-3.557;0.000;20.556
71;139.50;2.91;200;62.206;-4.052;0.000;170.958
72;139.50;4.68;100;9.164;-4.593;0.000;350.751
73;139.50;4.69;100;6.899;-2.540;0.000;6.003
74;139.50;3.46;100;4.849;-2.298;0.000;343.893
42;139.55;3.18;200;7.206;-3.985;0.000;200.034
44;139.55;3.83;200;61.759;-5.072;0.000;353.841
45;139.55;2.52;200;38.837;-3.757;0.000;356.367
47;139.55;2.73;100;8.907;-3.974;0.000;170.548
48;139.55;2.95;100;8.157;-3.935;0.000;187.797
49;139.55;2.42;200;43.483;-3.981;0.000;343.370
52;139.55;3.91;200;48.830;-4.984;0.000;352.408
53;139.55;3.65;200;16.099;-4.437;0.000;183.634
54;139.55;3.88;100;43.094;-4.941;0.000;346.966
56;139.55;3.69;100;35.384;-3.497;0.000;352.776
57;139.55;4.08;100;33.486;-3.359;0.000;354.348
58;139.55;3.62;200;37.302;-3.042;0.000;184.023
59;139.55;5.32;100;32.495;-4.444;0.000;354.908
60;139.55;3.69;100;31.275;-3.091;0.000;359.987
61;139.55;2.91;200;45.921;-3.302;0.000;176.032
62;139.55;2.70;100;46.886;-3.585;0.000;177.018
63;139.55;4.72;100;24.525;-3.107;0.000;358.381
64;139.55;4.83;100;23.758;-3.337;0.000;354.299
65;139.55;3.26;200;49.700;-3.403;0.000;175.600
66;139.55;4.79;100;21.798;-3.118;0.000;358.809
67;139.55;3.54;100;54.697;-5.272;0.000;178.130
68;139.55;3.81;200;52.395;-3.549;0.000;178.064
69;139.55;5.33;100;15.183;-4.015;0.000;6.347
70;139.55;3.15;200;6.874;-3.537;0.000;21.306
71;139.55;2.92;200;62.166;-4.045;0.000;170.801
72;139.55;4.72;100;9.229;-4.604;0.000;350.931
73;139.55;4.71;100;6.964;-2.534;0.000;5.701
74;139.55;3.45;100;4.896;-2.308;0.000;344.383
42;139.60;3.15;200;7.167;-4.005;0.000;201.412
44;139.60;3.82;200;61.811;-5.078;0.000;353.975
45;139.60;2.52;200;38.872;-3.758;0.000;356.477
47;139.60;2.80;100;8.868;-3.970;0.000;171.750
48;139.60;3.01;100;8.116;-3.948;0.000;189.265
49;139.60;2.43;200;43.516;-3.990;0.000;343.917
52;139.60;3.92;200;48.884;-4.992;0.000;352.262
53;139.60;3.65;200;16.048;-4.441;0.000;183.770
54;139.60;3.90;100;43.147;-4.955;0.000;346.753
56;139.60;3.70;100;35.434;-3.505;0.000;352.463
57;139.60;4.06;100;33.542;-3.365;0.000;354.226
58;139.60;3.62;200;37.252;-3.045;0.000;184.023
59;139.60;5.34;100;32.569;-4.450;0.000;355.050
60;139.60;3.67;100;31.326;-3.089;0.000;0.275
61;139.60;2.91;200;45.881;-3.299;0.000;176.032
62;139.60;2.72;100;46.849;-3.582;0.000;176.851
63;139.60;4.72;100;24.590;-3.108;0.000;358.447
64;139.60;4.79;100;23.824;-3.344;0.000;354.367
65;139.60;3.24;200;49.655;-3.399;0.000;175.638
66;139.60;4.81;100;21.864;-3.119;0.000;358.857
67;139.60;3.53;100;54.648;-5.272;0.000;178.405
68;139.60;3.81;200;52.342;-3.545;0.000;177.580
69;139.60;5.32;100;15.256;-4.006;0.000;6.430
70;139.60;3.18;200;6.913;-3.516;0.000;22.431
71;139.60;2.91;200;62.127;-4.038;0.000;170.691
72;139.60;4.70;100;9.294;-4.608;0.000;352.680
73;139.60;4.70;100;7.029;-2.529;0.000;5.221
74;139.60;3.35;100;4.942;-2.319;0.000;344.798
42;139.65;3.09;200;7.128;-4.025;0.000;202.359
44;139.65;3.82;200;61.864;-5.083;0.000;354.047
45;139.65;2.53;200;38.907;-3.760;0.000;356.742
47;139.65;2.86;100;8.828;-3.971;0.000;173.540
48;139.65;3.05;100;8.076;-3.960;0.000;190.525
49;139.65;2.44;200;43.549;-3.999;0.000;344.247
52;139.65;3.92;200;48.938;-5.000;0.000;352.147
53;139.65;3.63;200;15.998;-4.440;0.000;182.374
54;139.65;3.92;100;43.199;-4.968;0.000;346.526
56;139.65;3.70;100;35.485;-3.513;0.000;352.243
57;139.65;4.05;100;33.598;-3.372;0.000;354.060
58;139.65;3.62;200;37.202;-3.048;0.000;184.051
59;139.65;5.35;100;32.643;-4.456;0.000;355.106
60;139.65;3.67;100;31.377;-3.088;0.000;0.478
61;139.65;2.92;200;45.841;-3.296;0.000;176.012
62;139.65;2.73;100;46.811;-3.579;0.000;176.686
63;139.65;4.72;100;24.656;-3.110;0.000;358.504
64;139.65;4.77;100;23.890;-3.351;0.000;354.407
65;139.65;3.23;200;49.611;-3.396;0.000;175.690
66;139.65;4.82;100;21.931;-3.120;0.000;358.906
67;139.65;3.53;100;54.599;-5.271;0.000;178.543
68;139.65;3.80;200;52.290;-3.541;0.000;177.230
69;139.65;5.31;100;15.329;-3.997;0.000;6.550
70;139.65;3.18;200;6.952;-3.493;0.000;23.801
71;139.65;2.91;200;62.087;-4.031;0.000;170.576
72;139.65;4.70;100;9.360;-4.606;0.000;355.357
73;139.65;4.71;100;7.094;-2.524;0.000;4.802
74;139.65;3.29;100;4.986;-2.329;0.000;345.006
42;139.70;3.06;200;7.091;-4.046;0.000;203.833
44;139.70;3.82;200;61.917;-5.088;0.000;354.104
45;139.70;2.53;200;38.942;-3.761;0.000;356.986
47;139.70;2.92;100;8.787;-3.975;0.000;175.729
48;139.70;3.08;100;8.035;-3.974;0.000;191.602
49;139.70;2.45;200;43.581;-4.008;0.000;344.513
52;139.70;3.93;200;48.992;-5.008;0.000;352.059
53;139.70;3.61;200;15.948;-4.440;0.000;181.697
54;139.70;3.94;100;43.252;-4.982;0.000;346.332
56;139.70;3.70;100;35.536;-3.521;0.000;352.045
57;139.70;4.04;100;33.654;-3.378;0.000;353.912
58;139.70;3.62;200;37.151;-3.051;0.000;184.083
59;139.70;5.36;100;32.717;-4.463;0.000;355.139
60;139.70;3.66;100;31.428;-3.087;0.000;0.652
61;139.70;2.92;200;45.800;-3.292;0.000;175.989
62;139.70;2.75;100;46.773;-3.575;0.000;176.527
63;139.70;4.72;100;24.721;-3.112;0.000;358.555
64;139.70;4.76;100;23.956;-3.358;0.000;354.435
65;139.70;3.23;200;49.566;-3.392;0.000;175.747
66;139.70;4.83;100;21.998;-3.122;0.000;358.948
67;139.70;3.52;100;54.550;-5.270;0.000;178.662
68;139.70;3.80;200;52.237;-3.538;0.000;176.930
69;139.70;5.30;100;15.402;-3.988;0.000;6.728
70;139.70;3.19;200;6.989;-3.469;0.000;25.421
71;139.70;2.92;200;62.047;-4.024;0.000;170.472
72;139.70;4.71;100;9.426;-4.602;0.000;357.873
73;139.70;4.71;100;7.159;-2.520;0.000;4.430
74;139.70;3.23;100;5.030;-2.338;0.000;345.263
42;139.75;3.06;200;7.055;-4.069;0.000;205.356
44;139.75;3.82;200;61.970;-5.094;0.000;354.156
45;139.75;2.53;200;38.977;-3.762;0.000;357.200
47;139.75;2.98;100;8.745;-3.982;0.000;178.048
48;139.75;3.11;100;7.994;-3.987;0.000;192.509
49;139.75;2.46;200;43.614;-4.016;0.000;344.742
52;139.75;3.93;200;49.046;-5.016;0.000;351.996
53;139.75;3.58;200;15.898;-4.440;0.000;181.318
54;139.75;3.95;100;43.305;-4.996;0.000;346.169
56;139.75;3.71;100;35.587;-3.529;0.000;351.860
57;139.75;4.04;100;33.710;-3.385;0.000;353.790
58;139.75;3.62;200;37.101;-3.054;0.000;184.001
59;139.75;5.37;100;32.791;-4.469;0.000;355.094
60;139.75;3.66;100;31.479;-3.085;0.000;0.803
61;139.75;2.93;200;45.760;-3.289;0.000;175.959
62;139.75;2.76;100;46.735;-3.572;0.000;176.374
63;139.75;4.72;100;24.787;-3.113;0.000;358.599
64;139.75;4.75;100;24.022;-3.364;0.000;354.456
65;139.75;3.23;200;49.521;-3.389;0.000;175.809
66;139.75;4.84;100;22.066;-3.123;0.000;358.988
67;139.75;3.52;100;54.501;-5.269;0.000;178.766
68;139.75;3.80;200;52.184;-3.534;0.000;176.667
69;139.75;5.28;100;15.475;-3.978;0.000;7.000
70;139.75;3.22;200;7.026;-3.443;0.000;27.163
71;139.75;2.92;200;62.007;-4.017;0.000;170.388
72;139.75;4.73;100;9.492;-4.594;0.000;0.464
73;139.75;4.72;100;7.225;-2.516;0.000;4.081
74;139.75;3.19;100;5.073;-2.348;0.000;345.408
42;139.80;3.09;200;7.018;-4.092;0.000;206.562
44;139.80;3.82;200;62.022;-5.099;0.000;354.215
45;139.80;2.53;200;39.012;-3.763;0.000;357.388
47;139.80;3.03;100;8.703;-3.991;0.000;180.331
48;139.80;3.13;100;7.952;-4.000;0.000;193.266
49;139.80;2.47;200;43.648;-4.025;0.000;344.942
52;139.80;3.94;200;49.100;-5.024;0.000;351.954
53;139.80;3.55;200;15.849;-4.442;0.000;181.254
54;139.80;3.97;100;43.359;-5.010;0.000;346.034
56;139.80;3.71;100;35.638;-3.537;0.000;351.688
57;139.80;4.03;100;33.765;-3.392;0.000;353.688
58;139.80;3.61;200;37.051;-3.057;0.000;183.755
59;139.80;5.38;100;32.866;-4.477;0.000;354.920
60;139.80;3.65;100;31.530;-3.084;0.000;0.917
61;139.80;2.93;200;45.719;-3.286;0.000;175.930
62;139.80;2.77;100;46.696;-3.568;0.000;176.229
63;139.80;4.72;100;24.852;-3.114;0.000;358.639
64;139.80;4.74;100;24.087;-3.371;0.000;354.469
65;139.80;3.22;200;49.476;-3.386;0.000;175.876
66;139.80;4.85;100;22.133;-3.124;0.000;359.024
67;139.80;3.52;100;54.452;-5.269;0.000;178.845
68;139.80;3.80;200;52.132;-3.530;0.000;176.438
69;139.80;5.26;100;15.547;-3.967;0.000;7.425
70;139.80;3.28;200;7.063;-3.416;0.000;28.717
71;139.80;2.93;200;61.967;-4.010;0.000;170.334
72;139.80;4.75;100;9.557;-4.583;0.000;3.030
73;139.80;4.73;100;7.290;-2.512;0.000;3.711
74;139.80;3.15;100;5.116;-2.358;0.000;345.352
42;139.85;3.07;200;6.979;-4.109;0.000;205.765
45;139.85;2.54;200;39.047;-3.764;0.000;357.552
47;139.85;3.08;100;8.660;-4.002;0.000;182.488
48;139.85;3.15;100;7.910;-4.014;0.000;193.904
49;139.85;2.48;200;43.681;-4.034;0.000;345.119
52;139.85;3.95;200;49.154;-5.032;0.000;351.932
53;139.85;3.50;200;15.800;-4.444;0.000;181.512
54;139.85;3.99;100;43.412;-5.024;0.000;345.925
56;139.85;3.71;100;35.689;-3.545;0.000;351.528
57;139.85;4.02;100;33.821;-3.398;0.000;353.608
58;139.85;3.61;200;37.001;-3.058;0.000;183.391
59;139.85;5.39;100;32.940;-4.485;0.000;354.660
60;139.85;3.65;100;31.580;-3.082;0.000;1.020
61;139.85;2.94;200;45.678;-3.283;0.000;175.901
62;139.85;2.79;100;46.658;-3.565;0.000;176.093
63;139.85;4.72;100;24.918;-3.116;0.000;358.675
64;139.85;4.73;100;24.152;-3.378;0.000;354.477
65;139.85;3.22;200;49.432;-3.382;0.000;175.949
66;139.85;4.86;100;22.200;-3.125;0.000;359.057
67;139.85;3.52;100;54.404;-5.268;0.000;178.917
68;139.85;3.80;200;52.079;-3.525;0.000;176.236
69;139.85;5.22;100;15.619;-3.955;0.000;8.095
70;139.85;3.26;200;7.102;-3.393;0.000;28.441
71;139.85;2.94;200;61.927;-4.003;0.000;170.322
72;139.85;4.76;100;9.623;-4.569;0.000;5.472
73;139.85;4.71;100;7.356;-2.511;0.000;2.876
74;139.85;3.12;100;5.158;-2.368;0.000;345.265
42;139.90;3.08;200;6.939;-4.125;0.000;205.021
45;139.90;2.54;200;39.083;-3.765;0.000;357.692
47;139.90;3.12;100;8.618;-4.014;0.000;184.481
48;139.90;3.17;100;7.868;-4.028;0.000;194.483
49;139.90;2.49;200;43.714;-4.043;0.000;345.277
52;139.90;3.96;200;49.209;-5.040;0.000;351.929
53;139.90;3.44;200;15.752;-4.448;0.000;182.302
54;139.90;4.00;100;43.466;-5.038;0.000;345.838
56;139.90;3.72;100;35.739;-3.553;0.000;351.375
57;139.90;4.02;100;33.876;-3.404;0.000;353.690
58;139.90;3.61;200;36.951;-3.059;0.000;182.903
59;139.90;5.40;100;33.015;-4.493;0.000;354.328
60;139.90;3.65;100;31.631;-3.080;0.000;1.111
61;139.90;2.95;200;45.637;-3.280;0.000;175.872
62;139.90;2.80;100;46.619;-3.561;0.000;175.967
63;139.90;4.72;100;24.983;-3.117;0.000;358.705
64;139.90;4.73;100;24.218;-3.385;0.000;354.480
65;139.90;3.22;200;49.387;-3.379;0.000;176.030
66;139.90;4.86;100;22.268;-3.125;0.000;359.086
67;139.90;3.51;100;54.355;-5.268;0.000;178.981
68;139.90;3.80;200;52.027;-3.521;0.000;176.059
69;139.90;5.18;100;15.689;-3.940;0.000;9.107
70;139.90;3.28;200;7.142;-3.371;0.000;28.110
71;139.90;2.90;200;61.886;-4.001;0.000;171.723
72;139.90;4.77;100;9.688;-4.554;0.000;7.728
73;139.90;4.70;100;7.421;-2.510;0.000;2.238
74;139.90;3.10;100;5.200;-2.378;0.000;345.165
42;139.95;3.10;200;6.899;-4.140;0.000;203.902
45;139.95;2.54;200;39.118;-3.766;0.000;357.811
47;139.95;3.15;100;8.575;-4.027;0.000;186.295
48;139.95;3.19;100;7.826;-4.042;0.000;195.027
49;139.95;2.51;200;43.748;-4.051;0.000;345.418
52;139.95;3.96;200;49.263;-5.048;0.000;351.943
53;139.95;3.39;200;15.706;-4.456;0.000;183.780
54;139.95;4.02;100;43.520;-5.052;0.000;345.772
56;139.95;3.72;100;35.790;-3.562;0.000;351.226
57;139.95;4.01;100;33.932;-3.411;0.000;353.724
58;139.95;3.61;200;36.901;-3.059;0.000;182.379
59;139.95;5.41;100;33.089;-4.502;0.000;353.967
